Id,AttackPathType,Title,RiskFactors,RiskFactorsLength,EntryNodeEntity,TargetNodeEntity,EntryNode,TargetNode,Nodes,RiskLevel,Environments,EntryNodeEntityType,TargetNodeEntityType,AffectedResources,ActiveRecommendations,CorrelationId
"/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/providers/microsoft.security/attackpaths/537a2357b7d8543177cd7c11669585bebd02571139fd8af730ff81ca662ccca2","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'11ecc155-c9c7-e873-c82a-ef46659d5e10','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_EFRON/providers/Microsoft.Compute/virtualMachines/DC3'},'entityType':'microsoft.compute/virtualmachines','entityName':'dc3','dataSource':'Azure'}","{'entityInternalId':'11ecc155-c9c7-e873-c82a-ef46659d5e10','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_EFRON/providers/Microsoft.Compute/virtualMachines/DC3'},'entityType':'microsoft.compute/virtualmachines','entityName':'dc3','dataSource':'Azure'}","dc3","dc3","'{'entityInternalId':'11ecc155-c9c7-e873-c82a-ef46659d5e10','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_EFRON/providers/Microsoft.Compute/virtualMachines/DC3'},'entityType':'microsoft.compute/virtualmachines','entityName':'dc3','dataSource':'Azure'}','{'entityInternalId':'e5db2e0f-4d5d-f033-33a6-1e096c85364f','entityIdentifiers':{'type':'ip-address','address':'20.160.170.227'},'entityType':'IP address','entityName':'20.160.170.227'}','{'entityInternalId':'527ce737-8330-1a15-a586-30e0d2f5fa3a','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/Hafifa_Efron/providers/Microsoft.Network/networkInterfaces/dc3497'},'entityType':'microsoft.network/networkinterfaces','entityName':'dc3497'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","3","537a2357b7d8543177cd7c11669585bebd02571139fd8af730ff81ca662ccca2"
"/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/providers/microsoft.security/attackpaths/12f386bc719cb729e220f88adc4ce0967ff8d6cf2944b47c1e9381a176ce43d9","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'2485ee86-3a34-7696-106d-c73ceffb50ec','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/noam3-SQL'},'entityType':'microsoft.compute/virtualmachines','entityName':'noam3-sql','dataSource':'Azure'}","{'entityInternalId':'2485ee86-3a34-7696-106d-c73ceffb50ec','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/noam3-SQL'},'entityType':'microsoft.compute/virtualmachines','entityName':'noam3-sql','dataSource':'Azure'}","noam3-sql","noam3-sql","'{'entityInternalId':'2485ee86-3a34-7696-106d-c73ceffb50ec','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/HAFIFA_REFAELI/providers/Microsoft.Compute/virtualMachines/noam3-SQL'},'entityType':'microsoft.compute/virtualmachines','entityName':'noam3-sql','dataSource':'Azure'}','{'entityInternalId':'c5a86caf-a6cd-9e9c-4a33-4f861843dde3','entityIdentifiers':{'type':'ip-address','address':'20.224.83.177'},'entityType':'IP address','entityName':'20.224.83.177'}','{'entityInternalId':'4dfe2dc1-bb76-0220-f462-d29205b2dff6','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/hafifa_refaeli/providers/Microsoft.Network/networkInterfaces/noam3-sql2'},'entityType':'microsoft.network/networkinterfaces','entityName':'noam3-sql2'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","3","12f386bc719cb729e220f88adc4ce0967ff8d6cf2944b47c1e9381a176ce43d9"
"/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/providers/microsoft.security/attackpaths/69fc1ecd26c98a4af007df63d66e04215ad6c5ad1f82fb8a2748efb8253a9fc0","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'98bb7c84-22d5-234c-7b46-ec63d33bb25f','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/IDM/providers/Microsoft.Compute/virtualMachines/IDMTESTS'},'entityType':'microsoft.compute/virtualmachines','entityName':'idmtests','dataSource':'Azure'}","{'entityInternalId':'98bb7c84-22d5-234c-7b46-ec63d33bb25f','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/IDM/providers/Microsoft.Compute/virtualMachines/IDMTESTS'},'entityType':'microsoft.compute/virtualmachines','entityName':'idmtests','dataSource':'Azure'}","idmtests","idmtests","'{'entityInternalId':'98bb7c84-22d5-234c-7b46-ec63d33bb25f','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/IDM/providers/Microsoft.Compute/virtualMachines/IDMTESTS'},'entityType':'microsoft.compute/virtualmachines','entityName':'idmtests','dataSource':'Azure'}','{'entityInternalId':'7cf3aea0-cad6-196a-cf56-6c2942e62849','entityIdentifiers':{'type':'ip-address','address':'20.172.162.159'},'entityType':'IP address','entityName':'20.172.162.159'}','{'entityInternalId':'64b78737-3434-7628-5e93-034025159c19','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/479a31b3-522c-46e5-b9c7-548e80d1c69f/resourceGroups/IDM/providers/Microsoft.Network/networkInterfaces/idmtests278'},'entityType':'microsoft.network/networkinterfaces','entityName':'idmtests278'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","3","69fc1ecd26c98a4af007df63d66e04215ad6c5ad1f82fb8a2748efb8253a9fc0"
"/subscriptions/4bbbcab0-5163-4e03-9e7d-fc6d01cc532b/providers/microsoft.security/attackpaths/3771af0ad0d771fe7ca5eef713da408be4f7acb6cda6b1132493d185abf5ab39","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'80dee920-ace1-0e83-b044-9b1454d9509a','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/4bbbcab0-5163-4e03-9e7d-fc6d01cc532b/resourceGroups/FORNET/providers/Microsoft.Compute/virtualMachines/fornet-2'},'entityType':'microsoft.compute/virtualmachines','entityName':'fornet-2','dataSource':'Azure'}","{'entityInternalId':'80dee920-ace1-0e83-b044-9b1454d9509a','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/4bbbcab0-5163-4e03-9e7d-fc6d01cc532b/resourceGroups/FORNET/providers/Microsoft.Compute/virtualMachines/fornet-2'},'entityType':'microsoft.compute/virtualmachines','entityName':'fornet-2','dataSource':'Azure'}","fornet-2","fornet-2","'{'entityInternalId':'80dee920-ace1-0e83-b044-9b1454d9509a','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/4bbbcab0-5163-4e03-9e7d-fc6d01cc532b/resourceGroups/FORNET/providers/Microsoft.Compute/virtualMachines/fornet-2'},'entityType':'microsoft.compute/virtualmachines','entityName':'fornet-2','dataSource':'Azure'}','{'entityInternalId':'08310151-1c4a-d324-742f-102a0f89d9ea','entityIdentifiers':{'type':'ip-address','address':'20.13.10.241'},'entityType':'IP address','entityName':'20.13.10.241'}','{'entityInternalId':'9cd3a9fa-a113-8c31-3fdb-9aa5da6d9dd0','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/4bbbcab0-5163-4e03-9e7d-fc6d01cc532b/resourcegroups/fornet/providers/microsoft.network/networkinterfaces/fornet-2232_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'fornet-2232_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","3","3771af0ad0d771fe7ca5eef713da408be4f7acb6cda6b1132493d185abf5ab39"
"/subscriptions/d48b8cf0-9a34-49b3-9320-1cf1173c542a/providers/microsoft.security/attackpaths/1b506fdbb5f32e9588bb2bec5de5ffebf3d7df09f9155bf34837eb5767d132c9","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'345b37af-4d87-cbf2-6274-a89f358829a2','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/d48b8cf0-9a34-49b3-9320-1cf1173c542a/resourceGroups/MGMT-SERVERS/providers/Microsoft.Compute/virtualMachines/Dave'},'entityType':'microsoft.compute/virtualmachines','entityName':'dave','dataSource':'Azure'}","{'entityInternalId':'345b37af-4d87-cbf2-6274-a89f358829a2','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/d48b8cf0-9a34-49b3-9320-1cf1173c542a/resourceGroups/MGMT-SERVERS/providers/Microsoft.Compute/virtualMachines/Dave'},'entityType':'microsoft.compute/virtualmachines','entityName':'dave','dataSource':'Azure'}","dave","dave","'{'entityInternalId':'345b37af-4d87-cbf2-6274-a89f358829a2','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/d48b8cf0-9a34-49b3-9320-1cf1173c542a/resourceGroups/MGMT-SERVERS/providers/Microsoft.Compute/virtualMachines/Dave'},'entityType':'microsoft.compute/virtualmachines','entityName':'dave','dataSource':'Azure'}','{'entityInternalId':'a36335da-870d-848f-a815-e8da20495a06','entityIdentifiers':{'type':'ip-address','address':'20.229.185.241'},'entityType':'IP address','entityName':'20.229.185.241'}','{'entityInternalId':'9cb61e2d-2d3a-bea1-3b6e-c7cbce3dd22d','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/d48b8cf0-9a34-49b3-9320-1cf1173c542a/resourcegroups/mgmt-servers/providers/microsoft.network/networkinterfaces/dave190_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'dave190_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","1b506fdbb5f32e9588bb2bec5de5ffebf3d7df09f9155bf34837eb5767d132c9"
"/subscriptions/d48b8cf0-9a34-49b3-9320-1cf1173c542a/providers/microsoft.security/attackpaths/3232a5ab5f71b33f872d1c6e35efb8e56e7004c19d96d3d3892a87fdc2af18c5","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'096bda83-517e-bfe9-d470-ad7b775c6001','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/d48b8cf0-9a34-49b3-9320-1cf1173c542a/resourceGroups/MGMT-SERVERS/providers/Microsoft.Compute/virtualMachines/danko-devel'},'entityType':'microsoft.compute/virtualmachines','entityName':'danko-devel','dataSource':'Azure'}","{'entityInternalId':'096bda83-517e-bfe9-d470-ad7b775c6001','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/d48b8cf0-9a34-49b3-9320-1cf1173c542a/resourceGroups/MGMT-SERVERS/providers/Microsoft.Compute/virtualMachines/danko-devel'},'entityType':'microsoft.compute/virtualmachines','entityName':'danko-devel','dataSource':'Azure'}","danko-devel","danko-devel","'{'entityInternalId':'096bda83-517e-bfe9-d470-ad7b775c6001','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/d48b8cf0-9a34-49b3-9320-1cf1173c542a/resourceGroups/MGMT-SERVERS/providers/Microsoft.Compute/virtualMachines/danko-devel'},'entityType':'microsoft.compute/virtualmachines','entityName':'danko-devel','dataSource':'Azure'}','{'entityInternalId':'35b0b6e5-2a43-2cfb-ca10-d63ddbb8df57','entityIdentifiers':{'type':'ip-address','address':'40.113.134.228'},'entityType':'IP address','entityName':'40.113.134.228'}','{'entityInternalId':'ae159976-34a1-5a1b-d6a0-b55d6c6ecfcd','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/d48b8cf0-9a34-49b3-9320-1cf1173c542a/resourcegroups/mgmt-servers/providers/microsoft.network/networkinterfaces/danko-devel264'},'entityType':'microsoft.network/networkinterfaces','entityName':'danko-devel264'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","3232a5ab5f71b33f872d1c6e35efb8e56e7004c19d96d3d3892a87fdc2af18c5"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/providers/microsoft.security/attackpaths/f7f3dc34d2d1cc69ec271a4f05c463b1f4395f2b8af5c096c2b70479867f69c3","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'5e47382b-d892-f37b-6df0-8b518c698851','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/OPENSHIFT-TEAM/providers/Microsoft.Compute/virtualMachines/shir'},'entityType':'microsoft.compute/virtualmachines','entityName':'shir','dataSource':'Azure'}","{'entityInternalId':'5e47382b-d892-f37b-6df0-8b518c698851','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/OPENSHIFT-TEAM/providers/Microsoft.Compute/virtualMachines/shir'},'entityType':'microsoft.compute/virtualmachines','entityName':'shir','dataSource':'Azure'}","shir","shir","'{'entityInternalId':'5e47382b-d892-f37b-6df0-8b518c698851','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/OPENSHIFT-TEAM/providers/Microsoft.Compute/virtualMachines/shir'},'entityType':'microsoft.compute/virtualmachines','entityName':'shir','dataSource':'Azure'}','{'entityInternalId':'5ec12883-b115-d859-e2d1-f148537496b3','entityIdentifiers':{'type':'ip-address','address':'68.219.242.53'},'entityType':'IP address','entityName':'68.219.242.53'}','{'entityInternalId':'dc30f740-79ef-e201-bebb-cde1dcaee3ed','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/openshift-team/providers/Microsoft.Network/networkInterfaces/shir671_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'shir671_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","f7f3dc34d2d1cc69ec271a4f05c463b1f4395f2b8af5c096c2b70479867f69c3"
"/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/providers/microsoft.security/attackpaths/05e0b2e18d87b74b42d9a6d0e95ee8ed0e57647c19dcc13bc74756a9c45f3af4","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'ce73d1fc-b451-c1e6-5669-4bd79e34e364','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/OPENSHIFT-TEAM/providers/Microsoft.Compute/virtualMachines/ocp4registry'},'entityType':'microsoft.compute/virtualmachines','entityName':'ocp4registry','dataSource':'Azure'}","{'entityInternalId':'ce73d1fc-b451-c1e6-5669-4bd79e34e364','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/OPENSHIFT-TEAM/providers/Microsoft.Compute/virtualMachines/ocp4registry'},'entityType':'microsoft.compute/virtualmachines','entityName':'ocp4registry','dataSource':'Azure'}","ocp4registry","ocp4registry","'{'entityInternalId':'ce73d1fc-b451-c1e6-5669-4bd79e34e364','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/OPENSHIFT-TEAM/providers/Microsoft.Compute/virtualMachines/ocp4registry'},'entityType':'microsoft.compute/virtualmachines','entityName':'ocp4registry','dataSource':'Azure'}','{'entityInternalId':'99c277cb-f88b-7acc-b386-541e74cb2ff1','entityIdentifiers':{'type':'ip-address','address':'52.149.220.15'},'entityType':'IP address','entityName':'52.149.220.15'}','{'entityInternalId':'aedd893c-a3ce-4a61-3089-a6da66a4f947','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/156ff441-7bb5-41c1-a8da-67022c55bfa2/resourceGroups/openshift-team/providers/Microsoft.Network/networkInterfaces/ocp4registry986'},'entityType':'microsoft.network/networkinterfaces','entityName':'ocp4registry986'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","2","05e0b2e18d87b74b42d9a6d0e95ee8ed0e57647c19dcc13bc74756a9c45f3af4"
"/subscriptions/b571402f-e378-4600-9990-3e6c06710ff2/providers/microsoft.security/attackpaths/2503a074feea99c991f1ff1a0aa91ccdacac15333c5fc40869e09108db8d900b","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'3fe822bb-b539-3f5d-6163-07e2f52876d8','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/b571402f-e378-4600-9990-3e6c06710ff2/resourceGroups/TST/providers/Microsoft.Compute/virtualMachines/TSTWIN2019'},'entityType':'microsoft.compute/virtualmachines','entityName':'tstwin2019','dataSource':'Azure'}","{'entityInternalId':'3fe822bb-b539-3f5d-6163-07e2f52876d8','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/b571402f-e378-4600-9990-3e6c06710ff2/resourceGroups/TST/providers/Microsoft.Compute/virtualMachines/TSTWIN2019'},'entityType':'microsoft.compute/virtualmachines','entityName':'tstwin2019','dataSource':'Azure'}","tstwin2019","tstwin2019","'{'entityInternalId':'3fe822bb-b539-3f5d-6163-07e2f52876d8','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/b571402f-e378-4600-9990-3e6c06710ff2/resourceGroups/TST/providers/Microsoft.Compute/virtualMachines/TSTWIN2019'},'entityType':'microsoft.compute/virtualmachines','entityName':'tstwin2019','dataSource':'Azure'}','{'entityInternalId':'2419925a-7617-c953-93b7-e4201dca0165','entityIdentifiers':{'type':'ip-address','address':'4.227.128.47'},'entityType':'IP address','entityName':'4.227.128.47'}','{'entityInternalId':'2bff1ea5-be81-bf1e-a93b-495b1d70cffb','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/b571402f-e378-4600-9990-3e6c06710ff2/resourcegroups/tst/providers/microsoft.network/networkinterfaces/tstwin2019456_z1'},'entityType':'microsoft.network/networkinterfaces','entityName':'tstwin2019456_z1'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","1","2503a074feea99c991f1ff1a0aa91ccdacac15333c5fc40869e09108db8d900b"
"/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/providers/microsoft.security/attackpaths/4e634791fad3c453117e91403baa8d3acd2c1c6f63b5d3e029a37e4d14f428d3","45e002aa-6932-a440-0978-df43040d5e50","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'2c769ad0-e2f5-705d-84a2-5180f8137401','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/HTL-NEW-VERSION-RG/providers/Microsoft.Compute/virtualMachines/htl-new-version-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'htl-new-version-vm','dataSource':'Azure'}","{'entityInternalId':'2c769ad0-e2f5-705d-84a2-5180f8137401','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/HTL-NEW-VERSION-RG/providers/Microsoft.Compute/virtualMachines/htl-new-version-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'htl-new-version-vm','dataSource':'Azure'}","htl-new-version-vm","htl-new-version-vm","'{'entityInternalId':'2c769ad0-e2f5-705d-84a2-5180f8137401','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/HTL-NEW-VERSION-RG/providers/Microsoft.Compute/virtualMachines/htl-new-version-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'htl-new-version-vm','dataSource':'Azure'}','{'entityInternalId':'c67f68c3-db00-4e65-7b68-df1f0fe9d042','entityIdentifiers':{'type':'ip-address','address':'40.114.216.60'},'entityType':'IP address','entityName':'40.114.216.60'}','{'entityInternalId':'08812fbf-5d45-2e12-afc1-bf84ffa967ce','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/htl-new-version-rg/providers/Microsoft.Network/networkInterfaces/htl-new-version-vmVMNic'},'entityType':'microsoft.network/networkinterfaces','entityName':'htl-new-version-vmvmnic'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","3","4e634791fad3c453117e91403baa8d3acd2c1c6f63b5d3e029a37e4d14f428d3"
"/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/providers/microsoft.security/attackpaths/29d903d13154c65be3a5819f7dbb4b8e015879c72a3c0a2480704a7430744c03","45e002aa-6932-a440-0978-df43040d5e50","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'fff1b8e3-079d-6fbd-ea79-63f9b98326b5','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/HATAL-IDFCLOUD-RG/providers/Microsoft.Compute/virtualMachines/hatal-idfcloud-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'hatal-idfcloud-vm','dataSource':'Azure'}","{'entityInternalId':'fff1b8e3-079d-6fbd-ea79-63f9b98326b5','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/HATAL-IDFCLOUD-RG/providers/Microsoft.Compute/virtualMachines/hatal-idfcloud-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'hatal-idfcloud-vm','dataSource':'Azure'}","hatal-idfcloud-vm","hatal-idfcloud-vm","'{'entityInternalId':'fff1b8e3-079d-6fbd-ea79-63f9b98326b5','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/HATAL-IDFCLOUD-RG/providers/Microsoft.Compute/virtualMachines/hatal-idfcloud-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'hatal-idfcloud-vm','dataSource':'Azure'}','{'entityInternalId':'f9666586-29df-ebb8-2799-41501c99cfa1','entityIdentifiers':{'type':'ip-address','address':'20.16.212.243'},'entityType':'IP address','entityName':'20.16.212.243'}','{'entityInternalId':'b3b340e2-b08c-97af-36eb-e89b76967ba1','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/hatal-idfcloud-rg/providers/Microsoft.Network/networkInterfaces/hatal-idfcloud-vmVMNic'},'entityType':'microsoft.network/networkinterfaces','entityName':'hatal-idfcloud-vmvmnic'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","3","29d903d13154c65be3a5819f7dbb4b8e015879c72a3c0a2480704a7430744c03"
"/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/providers/microsoft.security/attackpaths/0fbf92bcd8a0a12c777531011a81a72f0cd27a187b50ab53d809006f2500adb6","034d73cd-c858-2a89-09ab-9cd4c19ea8c9","Internet exposed Azure VM with high severity vulnerabilities (Preview)","'Internet exposure','Vulnerabilities'","2","{'entityInternalId':'2d7cc903-5810-8652-7c13-7ec98fef0258','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/DEPLOYMENT-INFRA-RG/providers/Microsoft.Compute/virtualMachines/deployment-infra-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'deployment-infra-vm','dataSource':'Azure'}","{'entityInternalId':'2d7cc903-5810-8652-7c13-7ec98fef0258','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/DEPLOYMENT-INFRA-RG/providers/Microsoft.Compute/virtualMachines/deployment-infra-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'deployment-infra-vm','dataSource':'Azure'}","deployment-infra-vm","deployment-infra-vm","'{'entityInternalId':'2d7cc903-5810-8652-7c13-7ec98fef0258','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/DEPLOYMENT-INFRA-RG/providers/Microsoft.Compute/virtualMachines/deployment-infra-vm'},'entityType':'microsoft.compute/virtualmachines','entityName':'deployment-infra-vm','dataSource':'Azure'}','{'entityInternalId':'15c7e94b-f130-ed84-d068-6e3dcf14e54d','entityIdentifiers':{'type':'ip-address','address':'20.160.31.54'},'entityType':'IP address','entityName':'20.160.31.54'}','{'entityInternalId':'156edbb4-5484-f101-7ba9-afc1ad9c79ea','entityIdentifiers':{'type':'azure-resource','azureResourceId':'/subscriptions/9ecdfb98-4601-4101-916a-896e61c5a147/resourceGroups/deployment-infra-rg/providers/Microsoft.Network/networkInterfaces/deployment-infra-vm373'},'entityType':'microsoft.network/networkinterfaces','entityName':'deployment-infra-vm373'}'","3","'Azure'","microsoft.compute/virtualmachines","microsoft.compute/virtualmachines","3","3","0fbf92bcd8a0a12c777531011a81a72f0cd27a187b50ab53d809006f2500adb6"
